onset	duration	trial_type	value
331.54	n/a	cue_vis	4
332.135	n/a	tag	16
335.145	n/a	target	32
335.92	n/a	miss	128
337.052	n/a	cue_aud	1
337.589	n/a	tag	16
341.068	n/a	target	32
341.85	n/a	hit	64
343.101	n/a	cue_aud	1
343.716	n/a	tag	16
347.194	n/a	target	32
347.997	n/a	hit	64
349.184	n/a	cue_vis	4
349.759	n/a	tag	16
352.768	n/a	target	32
353.585	n/a	hit	64
354.743	n/a	cue_vis	4
355.298	n/a	tag	16
358.306	n/a	target	32
359.015	n/a	hit	64
360.275	n/a	cue_aud	1
360.837	n/a	tag	16
364.316	n/a	target	32
365.27	n/a	miss	128
366.301	n/a	cue_vis	4
366.88	n/a	tag	16
369.891	n/a	target	32
370.524	n/a	hit	64
371.798	n/a	cue_aud	1
372.334	n/a	tag	16
375.813	n/a	target	32
376.521	n/a	hit	64
377.555	n/a	cue_aud	1
378.125	n/a	tag	16
381.605	n/a	target	32
382.343	n/a	hit	64
383.499	n/a	cue_vis	4
384.082	n/a	tag	16
387.089	n/a	target	32
388.056	n/a	miss	128
389.1	n/a	cue_vis	4
389.707	n/a	tag	16
392.718	n/a	target	32
393.419	n/a	hit	64
394.588	n/a	cue_vis	4
395.161	n/a	tag	16
398.173	n/a	target	32
398.948	n/a	miss	128
399.951	n/a	cue_vis	4
400.534	n/a	tag	16
403.544	n/a	target	32
404.328	n/a	hit	64
405.56	n/a	cue_aud	1
406.156	n/a	tag	16
409.635	n/a	target	32
410.283	n/a	hit	64
411.539	n/a	cue_vis	4
412.115	n/a	tag	16
415.12	n/a	target	32
415.746	n/a	hit	64
417.022	n/a	cue_aud	1
417.569	n/a	tag	16
421.048	n/a	target	32
421.718	n/a	hit	64
423.015	n/a	cue_aud	1
423.612	n/a	tag	16
427.09	n/a	target	32
427.889	n/a	hit	64
429.043	n/a	cue_aud	1
429.571	n/a	tag	16
433.05	n/a	target	32
433.602	n/a	hit	64
434.685	n/a	cue_vis	4
435.279	n/a	tag	16
438.29	n/a	target	32
439.074	n/a	hit	64
440.106	n/a	cue_vis	4
440.649	n/a	tag	16
443.661	n/a	target	32
444.253	n/a	hit	64
445.407	n/a	cue_vis	4
446.02	n/a	tag	16
449.024	n/a	target	32
449.825	n/a	miss	128
451.002	n/a	cue_aud	1
451.558	n/a	tag	16
455.037	n/a	target	32
455.654	n/a	hit	64
456.885	n/a	cue_vis	4
457.433	n/a	tag	16
460.442	n/a	target	32
461.101	n/a	hit	64
462.127	n/a	cue_aud	1
462.72	n/a	tag	16
466.199	n/a	target	32
466.856	n/a	hit	64
468.056	n/a	cue_aud	1
468.596	n/a	tag	16
472.074	n/a	target	32
472.844	n/a	hit	64
497.946	n/a	cue_vis	4
498.472	n/a	tag	16
501.477	n/a	target	32
502.177	n/a	hit	64
503.23	n/a	cue_aud	1
503.843	n/a	tag	16
507.322	n/a	target	32
508.291	n/a	miss	128
509.574	n/a	cue_aud	1
510.136	n/a	tag	16
513.619	n/a	target	32
514.271	n/a	hit	64
515.449	n/a	cue_vis	4
516.014	n/a	tag	16
519.025	n/a	target	32
519.909	n/a	miss	128
521.042	n/a	cue_aud	1
521.636	n/a	tag	16
525.114	n/a	target	32
525.664	n/a	miss	128
526.948	n/a	cue_aud	1
527.511	n/a	tag	16
530.99	n/a	target	32
531.518	n/a	hit	64
532.717	n/a	cue_aud	1
533.301	n/a	tag	16
536.78	n/a	target	32
537.307	n/a	hit	64
538.444	n/a	cue_vis	4
539.009	n/a	tag	16
542.019	n/a	target	32
542.928	n/a	miss	128
544.182	n/a	cue_aud	1
544.716	n/a	tag	16
548.195	n/a	target	32
548.666	n/a	hit	64
549.828	n/a	cue_aud	1
550.422	n/a	tag	16
553.9	n/a	target	32
554.605	n/a	hit	64
555.772	n/a	cue_vis	4
556.38	n/a	tag	16
559.392	n/a	target	32
560.268	n/a	miss	128
561.473	n/a	cue_vis	4
562.005	n/a	tag	16
565.014	n/a	target	32
565.597	n/a	miss	128
566.709	n/a	cue_aud	1
567.292	n/a	tag	16
570.771	n/a	target	32
571.31	n/a	hit	64
572.384	n/a	cue_aud	1
572.914	n/a	tag	16
576.393	n/a	target	32
576.89	n/a	hit	64
578.065	n/a	cue_vis	4
578.62	n/a	tag	16
581.628	n/a	target	32
582.336	n/a	hit	64
583.598	n/a	cue_vis	4
584.16	n/a	tag	16
587.166	n/a	target	32
587.833	n/a	hit	64
588.956	n/a	cue_vis	4
589.53	n/a	tag	16
592.537	n/a	target	32
593.137	n/a	hit	64
594.172	n/a	cue_aud	1
594.734	n/a	tag	16
598.213	n/a	target	32
598.7	n/a	hit	64
599.835	n/a	cue_aud	1
600.439	n/a	tag	16
603.919	n/a	target	32
604.363	n/a	hit	64
605.455	n/a	cue_aud	1
606.064	n/a	tag	16
609.543	n/a	target	32
610.16	n/a	hit	64
611.282	n/a	cue_vis	4
611.855	n/a	tag	16
614.864	n/a	target	32
615.514	n/a	hit	64
616.766	n/a	cue_vis	4
617.309	n/a	tag	16
620.319	n/a	target	32
620.977	n/a	miss	128
622.1	n/a	cue_aud	1
622.68	n/a	tag	16
626.159	n/a	target	32
626.757	n/a	hit	64
627.876	n/a	cue_vis	4
628.473	n/a	tag	16
631.478	n/a	target	32
632.22	n/a	hit	64
633.33	n/a	cue_vis	4
633.926	n/a	tag	16
636.933	n/a	target	32
637.558	n/a	hit	64
638.602	n/a	cue_vis	4
639.213	n/a	tag	16
642.22	n/a	target	32
642.796	n/a	hit	64
643.875	n/a	cue_aud	1
644.417	n/a	tag	16
647.896	n/a	target	32
648.559	n/a	miss	128
684.69	n/a	cue_aud	1
685.288	n/a	tag	16
688.767	n/a	target	32
689.468	n/a	miss	128
690.599	n/a	cue_aud	1
691.163	n/a	tag	16
694.642	n/a	target	32
695.215	n/a	miss	128
696.294	n/a	cue_vis	4
696.871	n/a	tag	16
699.877	n/a	target	32
700.469	n/a	miss	128
701.56	n/a	cue_vis	4
702.158	n/a	tag	16
705.165	n/a	target	32
705.857	n/a	hit	64
706.986	n/a	cue_vis	4
707.53	n/a	tag	16
710.536	n/a	target	32
711.203	n/a	miss	128
712.241	n/a	cue_aud	1
712.816	n/a	tag	16
716.295	n/a	target	32
716.916	n/a	hit	64
718.067	n/a	cue_vis	4
718.607	n/a	tag	16
721.612	n/a	target	32
722.363	n/a	miss	128
723.576	n/a	cue_aud	1
724.146	n/a	tag	16
727.625	n/a	target	32
728.134	n/a	hit	64
729.209	n/a	cue_vis	4
729.768	n/a	tag	16
732.78	n/a	target	32
733.355	n/a	miss	128
734.592	n/a	cue_aud	1
735.141	n/a	tag	16
738.62	n/a	target	32
739.052	n/a	hit	64
740.076	n/a	cue_aud	1
740.679	n/a	tag	16
744.158	n/a	target	32
744.665	n/a	hit	64
745.785	n/a	cue_vis	4
746.387	n/a	tag	16
749.394	n/a	target	32
750.053	n/a	miss	128
751.055	n/a	cue_vis	4
751.674	n/a	tag	16
754.682	n/a	target	32
755.282	n/a	hit	64
756.35	n/a	cue_aud	1
756.961	n/a	tag	16
760.44	n/a	target	32
760.887	n/a	hit	64
761.889	n/a	cue_aud	1
762.498	n/a	tag	16
765.979	n/a	target	32
766.5	n/a	hit	64
767.558	n/a	cue_aud	1
768.123	n/a	tag	16
771.6	n/a	target	32
772.138	n/a	hit	64
773.182	n/a	cue_aud	1
773.744	n/a	tag	16
777.224	n/a	target	32
777.651	n/a	hit	64
778.733	n/a	cue_aud	1
779.283	n/a	tag	16
782.762	n/a	target	32
783.556	n/a	hit	64
784.61	n/a	cue_aud	1
785.158	n/a	tag	16
788.637	n/a	target	32
789.261	n/a	hit	64
790.304	n/a	cue_aud	1
790.866	n/a	tag	16
794.345	n/a	target	32
794.74	n/a	hit	64
795.922	n/a	cue_vis	4
796.488	n/a	tag	16
799.495	n/a	target	32
800.095	n/a	miss	128
801.367	n/a	cue_aud	1
801.942	n/a	tag	16
805.422	n/a	target	32
805.883	n/a	hit	64
807.167	n/a	cue_vis	4
807.734	n/a	tag	16
810.746	n/a	target	32
811.438	n/a	miss	128
812.506	n/a	cue_vis	4
813.105	n/a	tag	16
816.117	n/a	target	32
816.659	n/a	hit	64
817.805	n/a	cue_vis	4
818.392	n/a	tag	16
821.405	n/a	target	32
822.03	n/a	hit	64
823.145	n/a	cue_vis	4
823.681	n/a	tag	16
826.693	n/a	target	32
827.326	n/a	hit	64
828.485	n/a	cue_vis	4
829.052	n/a	tag	16
832.064	n/a	target	32
832.848	n/a	miss	128
867.171	n/a	cue_aud	1
867.74	n/a	tag	16
871.218	n/a	target	32
871.781	n/a	hit	64
872.803	n/a	cue_vis	4
873.364	n/a	tag	16
876.376	n/a	target	32
877.26	n/a	hit	64
878.393	n/a	cue_aud	1
878.986	n/a	tag	16
882.465	n/a	target	32
883.057	n/a	hit	64
884.11	n/a	cue_aud	1
884.694	n/a	tag	16
888.173	n/a	target	32
888.62	n/a	hit	64
889.629	n/a	cue_vis	4
890.232	n/a	tag	16
893.24	n/a	target	32
893.991	n/a	hit	64
895.279	n/a	cue_vis	4
895.856	n/a	tag	16
898.862	n/a	target	32
899.662	n/a	hit	64
900.793	n/a	cue_vis	4
901.394	n/a	tag	16
904.4	n/a	target	32
905.192	n/a	hit	64
906.482	n/a	cue_vis	4
907.016	n/a	tag	16
910.021	n/a	target	32
910.58	n/a	hit	64
911.81	n/a	cue_aud	1
912.389	n/a	tag	16
915.866	n/a	target	32
916.368	n/a	hit	64
917.372	n/a	cue_aud	1
917.927	n/a	tag	16
921.406	n/a	target	32
921.839	n/a	hit	64
923.045	n/a	cue_vis	4
923.632	n/a	tag	16
926.644	n/a	target	32
927.494	n/a	miss	128
928.708	n/a	cue_vis	4
929.257	n/a	tag	16
932.265	n/a	target	32
933.007	n/a	hit	64
934.202	n/a	cue_vis	4
934.796	n/a	tag	16
937.803	n/a	target	32
938.57	n/a	miss	128
939.738	n/a	cue_vis	4
940.336	n/a	tag	16
943.341	n/a	target	32
944.008	n/a	hit	64
945.075	n/a	cue_aud	1
945.623	n/a	tag	16
949.102	n/a	target	32
949.713	n/a	hit	64
950.946	n/a	cue_aud	1
951.498	n/a	tag	16
954.978	n/a	target	32
955.693	n/a	hit	64
956.763	n/a	cue_aud	1
957.371	n/a	tag	16
960.851	n/a	target	32
961.406	n/a	hit	64
962.519	n/a	cue_aud	1
963.079	n/a	tag	16
966.558	n/a	target	32
967.186	n/a	hit	64
968.455	n/a	cue_vis	4
969.037	n/a	tag	16
972.049	n/a	target	32
973.108	n/a	miss	128
974.366	n/a	cue_vis	4
974.913	n/a	tag	16
977.92	n/a	target	32
978.812	n/a	miss	128
979.935	n/a	cue_aud	1
980.535	n/a	tag	16
984.014	n/a	target	32
984.759	n/a	hit	64
985.856	n/a	cue_vis	4
986.41	n/a	tag	16
989.422	n/a	target	32
990.064	n/a	miss	128
991.248	n/a	cue_vis	4
991.865	n/a	tag	16
994.876	n/a	target	32
995.452	n/a	hit	64
996.726	n/a	cue_vis	4
997.318	n/a	tag	16
1000.331	n/a	target	32
1001.665	n/a	hit	64
1002.94	n/a	cue_aud	1
1003.529	n/a	tag	16
1007.011	n/a	target	32
1007.395	n/a	hit	64
1008.574	n/a	cue_vis	4
1009.153	n/a	tag	16
1012.166	n/a	target	32
1013.041	n/a	hit	64
1014.143	n/a	cue_aud	1
1014.691	n/a	tag	16
1018.17	n/a	target	32
1018.771	n/a	hit	64
1038.585	n/a	cue_vis	4
1039.197	n/a	tag	16
1042.208	n/a	target	32
1042.992	n/a	hit	64
1044.126	n/a	cue_vis	4
1044.737	n/a	tag	16
1047.746	n/a	target	32
1048.38	n/a	hit	64
1049.652	n/a	cue_aud	1
1050.192	n/a	tag	16
1053.671	n/a	target	32
1054.393	n/a	hit	64
1055.404	n/a	cue_aud	1
1055.984	n/a	tag	16
1059.462	n/a	target	32
1059.864	n/a	hit	64
1061.025	n/a	cue_vis	4
1061.605	n/a	tag	16
1064.61	n/a	target	32
1065.727	n/a	hit	64
1066.944	n/a	cue_vis	4
1067.564	n/a	tag	16
1070.573	n/a	target	32
1071.316	n/a	miss	128
1072.371	n/a	cue_vis	4
1072.935	n/a	tag	16
1075.945	n/a	target	32
1076.603	n/a	miss	128
1077.706	n/a	cue_aud	1
1078.306	n/a	tag	16
1081.787	n/a	target	32
1082.375	n/a	hit	64
1083.433	n/a	cue_aud	1
1084.013	n/a	tag	16
1087.493	n/a	target	32
1088.547	n/a	hit	64
1089.645	n/a	cue_aud	1
1090.224	n/a	tag	16
1093.703	n/a	target	32
1094.185	n/a	hit	64
1095.308	n/a	cue_aud	1
1095.848	n/a	tag	16
1099.324	n/a	target	32
1100.14	n/a	hit	64
1101.306	n/a	cue_aud	1
1101.891	n/a	tag	16
1105.37	n/a	target	32
1106.103	n/a	hit	64
1107.119	n/a	cue_aud	1
1107.68	n/a	tag	16
1111.159	n/a	target	32
1111.716	n/a	hit	64
1112.884	n/a	cue_vis	4
1113.472	n/a	tag	16
1116.479	n/a	target	32
1117.071	n/a	hit	64
1118.155	n/a	cue_vis	4
1118.758	n/a	tag	16
1121.767	n/a	target	32
1122.417	n/a	miss	128
1123.491	n/a	cue_vis	4
1124.046	n/a	tag	16
1127.054	n/a	target	32
1127.73	n/a	miss	128
1128.804	n/a	cue_aud	1
1129.333	n/a	tag	16
1132.812	n/a	target	32
1133.301	n/a	hit	64
1134.349	n/a	cue_aud	1
1134.957	n/a	tag	16
1138.436	n/a	target	32
1138.931	n/a	hit	64
1140.219	n/a	cue_aud	1
1140.748	n/a	tag	16
1144.226	n/a	target	32
1144.903	n/a	hit	64
1146.185	n/a	cue_aud	1
1146.788	n/a	tag	16
1150.267	n/a	target	32
1151.049	n/a	hit	64
1152.296	n/a	cue_vis	4
1152.831	n/a	tag	16
1155.837	n/a	target	32
1156.571	n/a	miss	128
1157.791	n/a	cue_aud	1
1158.372	n/a	tag	16
1161.851	n/a	target	32
1162.401	n/a	hit	64
1163.455	n/a	cue_vis	4
1163.994	n/a	tag	16
1167.005	n/a	target	32
1167.597	n/a	hit	64
1168.706	n/a	cue_aud	1
1169.28	n/a	tag	16
1172.76	n/a	target	32
1173.268	n/a	hit	64
1174.326	n/a	cue_vis	4
1174.905	n/a	tag	16
1177.914	n/a	target	32
1178.489	n/a	hit	64
1179.491	n/a	cue_aud	1
1180.024	n/a	tag	16
1183.504	n/a	target	32
1183.952	n/a	hit	64
1185.049	n/a	cue_vis	4
1185.646	n/a	tag	16
1188.656	n/a	target	32
1189.09	n/a	hit	64
1217.691	n/a	cue_aud	1
1218.291	n/a	tag	16
1221.773	n/a	target	32
1222.21	n/a	hit	64
1223.399	n/a	cue_aud	1
1223.999	n/a	tag	16
1227.479	n/a	target	32
1228.031	n/a	hit	64
1229.195	n/a	cue_aud	1
1229.791	n/a	tag	16
1233.269	n/a	target	32
1233.727	n/a	hit	64
1234.861	n/a	cue_aud	1
1235.412	n/a	tag	16
1238.892	n/a	target	32
1239.474	n/a	hit	64
1240.562	n/a	cue_vis	4
1241.121	n/a	tag	16
1244.128	n/a	target	32
1244.753	n/a	hit	64
1245.906	n/a	cue_vis	4
1246.492	n/a	tag	16
1249.499	n/a	target	32
1250.025	n/a	hit	64
1251.255	n/a	cue_vis	4
1251.862	n/a	tag	16
1254.871	n/a	target	32
1255.513	n/a	hit	64
1256.743	n/a	cue_vis	4
1257.316	n/a	tag	16
1260.325	n/a	target	32
1260.892	n/a	hit	64
1262.067	n/a	cue_vis	4
1262.606	n/a	tag	16
1265.613	n/a	target	32
1266.222	n/a	miss	128
1267.448	n/a	cue_aud	1
1268.061	n/a	tag	16
1271.539	n/a	target	32
1272.093	n/a	hit	64
1273.288	n/a	cue_aud	1
1273.852	n/a	tag	16
1277.329	n/a	target	32
1277.79	n/a	hit	64
1278.828	n/a	cue_vis	4
1279.391	n/a	tag	16
1282.402	n/a	target	32
1283.061	n/a	hit	64
1284.214	n/a	cue_vis	4
1284.761	n/a	tag	16
1287.773	n/a	target	32
1288.457	n/a	hit	64
1289.563	n/a	cue_aud	1
1290.132	n/a	tag	16
1293.61	n/a	target	32
1294.295	n/a	hit	64
1295.324	n/a	cue_aud	1
1295.923	n/a	tag	16
1299.403	n/a	target	32
1300.0	n/a	hit	64
1301.046	n/a	cue_aud	1
1301.628	n/a	tag	16
1305.107	n/a	target	32
1305.655	n/a	hit	64
1306.716	n/a	cue_aud	1
1307.253	n/a	tag	16
1310.732	n/a	target	32
1311.301	n/a	hit	64
1312.504	n/a	cue_aud	1
1313.042	n/a	tag	16
1316.521	n/a	target	32
1317.173	n/a	hit	64
1318.304	n/a	cue_vis	4
1318.833	n/a	tag	16
1321.844	n/a	target	32
1322.436	n/a	hit	64
1323.646	n/a	cue_aud	1
1324.204	n/a	tag	16
1327.684	n/a	target	32
1328.232	n/a	hit	64
1329.311	n/a	cue_vis	4
1329.912	n/a	tag	16
1332.92	n/a	target	32
1333.729	n/a	hit	64
1334.733	n/a	cue_aud	1
1335.283	n/a	tag	16
1338.762	n/a	target	32
1339.225	n/a	hit	64
1340.386	n/a	cue_vis	4
1340.99	n/a	tag	16
1343.996	n/a	target	32
1344.78	n/a	miss	128
1345.865	n/a	cue_aud	1
1346.445	n/a	tag	16
1349.924	n/a	target	32
1350.735	n/a	miss	128
1352.02	n/a	cue_vis	4
1352.572	n/a	tag	16
1355.581	n/a	target	32
1356.473	n/a	miss	128
1357.746	n/a	cue_vis	4
1358.28	n/a	tag	16
1361.285	n/a	target	32
1361.819	n/a	miss	128
1362.938	n/a	cue_aud	1
1363.483	n/a	tag	16
1366.96	n/a	target	32
1367.549	n/a	hit	64
1394.283	n/a	cue_aud	1
1394.87	n/a	tag	16
1398.349	n/a	target	32
1399.134	n/a	hit	64
1400.337	n/a	cue_vis	4
1400.914	n/a	tag	16
1403.921	n/a	target	32
1404.505	n/a	hit	64
1405.758	n/a	cue_aud	1
1406.368	n/a	tag	16
1409.847	n/a	target	32
1410.535	n/a	hit	64
1411.828	n/a	cue_vis	4
1412.411	n/a	tag	16
1415.423	n/a	target	32
1416.282	n/a	miss	128
1417.3	n/a	cue_aud	1
1417.865	n/a	tag	16
1421.344	n/a	target	32
1421.82	n/a	hit	64
1422.956	n/a	cue_aud	1
1423.489	n/a	tag	16
1426.968	n/a	target	32
1427.332	n/a	hit	64
1428.509	n/a	cue_vis	4
1429.111	n/a	tag	16
1432.12	n/a	target	32
1432.654	n/a	hit	64
1433.861	n/a	cue_aud	1
1434.398	n/a	tag	16
1437.876	n/a	target	32
1438.442	n/a	hit	64
1439.66	n/a	cue_aud	1
1440.274	n/a	tag	16
1443.752	n/a	target	32
1444.205	n/a	hit	64
1445.402	n/a	cue_aud	1
1445.981	n/a	tag	16
1449.457	n/a	target	32
1449.96	n/a	hit	64
1451.18	n/a	cue_vis	4
1451.77	n/a	tag	16
1454.781	n/a	target	32
1455.339	n/a	hit	64
1456.454	n/a	cue_vis	4
1457.057	n/a	tag	16
1460.069	n/a	target	32
1460.702	n/a	hit	64
1461.879	n/a	cue_vis	4
1462.427	n/a	tag	16
1465.44	n/a	target	32
1466.057	n/a	hit	64
1467.093	n/a	cue_vis	4
1467.634	n/a	tag	16
1470.644	n/a	target	32
1471.486	n/a	hit	64
1472.505	n/a	cue_aud	1
1473.088	n/a	tag	16
1476.567	n/a	target	32
1477.158	n/a	hit	64
1478.454	n/a	cue_vis	4
1479.047	n/a	tag	16
1482.054	n/a	target	32
1482.846	n/a	miss	128
1483.933	n/a	cue_aud	1
1484.501	n/a	tag	16
1487.98	n/a	target	32
1488.626	n/a	hit	64
1489.806	n/a	cue_vis	4
1490.377	n/a	tag	16
1493.389	n/a	target	32
1494.114	n/a	hit	64
1495.404	n/a	cue_aud	1
1495.999	n/a	tag	16
1499.477	n/a	target	32
1499.977	n/a	hit	64
1501.035	n/a	cue_aud	1
1501.623	n/a	tag	16
1505.102	n/a	target	32
1505.49	n/a	hit	64
1506.55	n/a	cue_vis	4
1507.16	n/a	tag	16
1510.169	n/a	target	32
1510.886	n/a	miss	128
1511.991	n/a	cue_vis	4
1512.531	n/a	tag	16
1515.54	n/a	target	32
1516.132	n/a	hit	64
1517.414	n/a	cue_vis	4
1517.989	n/a	tag	16
1520.995	n/a	target	32
1521.629	n/a	hit	64
1522.748	n/a	cue_vis	4
1523.359	n/a	tag	16
1526.366	n/a	target	32
1526.841	n/a	hit	64
1527.926	n/a	cue_vis	4
1528.477	n/a	tag	16
1531.487	n/a	target	32
1532.304	n/a	miss	128
1533.352	n/a	cue_vis	4
1533.933	n/a	tag	16
1536.942	n/a	target	32
1537.926	n/a	hit	64
1539.047	n/a	cue_aud	1
1539.639	n/a	tag	16
1543.12	n/a	target	32
1543.881	n/a	miss	128
1613.243	n/a	cue_aud_dis	2
1613.829	n/a	tag	16
1617.309	n/a	target	32
1618.21	n/a	hit	64
1619.254	n/a	cue_aud_dis	2
1619.786	n/a	tag	16
1623.267	n/a	target	32
1624.124	n/a	hit	64
1625.257	n/a	cue_vis_dis	8
1625.829	n/a	tag	16
1629.311	n/a	target	32
1629.953	n/a	hit	64
1630.985	n/a	cue_vis_dis	8
1631.538	n/a	tag	16
1635.016	n/a	target	32
1635.725	n/a	hit	64
1636.912	n/a	cue_vis_dis	8
1637.496	n/a	tag	16
1640.975	n/a	target	32
1641.572	n/a	hit	64
1642.577	n/a	cue_vis_dis	8
1643.118	n/a	tag	16
1646.596	n/a	target	32
1647.251	n/a	hit	64
1648.426	n/a	cue_vis_dis	8
1648.993	n/a	tag	16
1652.472	n/a	target	32
1653.04	n/a	hit	64
1654.279	n/a	cue_vis_dis	8
1654.868	n/a	tag	16
1658.348	n/a	target	32
1658.986	n/a	hit	64
1660.058	n/a	cue_vis_dis	8
1660.66	n/a	tag	16
1664.139	n/a	target	32
1664.741	n/a	hit	64
1665.878	n/a	cue_aud_dis	2
1666.449	n/a	tag	16
1669.928	n/a	target	32
1670.688	n/a	hit	64
1671.861	n/a	cue_aud_dis	2
1672.408	n/a	tag	16
1675.887	n/a	target	32
1676.468	n/a	hit	64
1677.488	n/a	cue_vis_dis	8
1678.032	n/a	tag	16
1681.511	n/a	target	32
1682.289	n/a	hit	64
1683.441	n/a	cue_aud_dis	2
1683.991	n/a	tag	16
1687.467	n/a	target	32
1688.386	n/a	hit	64
1689.581	n/a	cue_vis_dis	8
1690.114	n/a	tag	16
1693.594	n/a	target	32
1694.108	n/a	hit	64
1695.176	n/a	cue_vis_dis	8
1695.739	n/a	tag	16
1699.219	n/a	target	32
1699.846	n/a	hit	64
1701.099	n/a	cue_aud_dis	2
1701.698	n/a	tag	16
1705.177	n/a	target	32
1706.134	n/a	miss	128
1707.428	n/a	cue_vis_dis	8
1707.992	n/a	tag	16
1711.471	n/a	target	32
1712.056	n/a	hit	64
1713.312	n/a	cue_aud_dis	2
1713.867	n/a	tag	16
1717.347	n/a	target	32
1717.886	n/a	hit	64
1719.04	n/a	cue_aud_dis	2
1719.573	n/a	tag	16
1723.054	n/a	target	32
1723.699	n/a	hit	64
1724.785	n/a	cue_vis_dis	8
1725.364	n/a	tag	16
1728.843	n/a	target	32
1729.446	n/a	hit	64
1730.671	n/a	cue_vis_dis	8
1731.24	n/a	tag	16
1734.718	n/a	target	32
1735.242	n/a	hit	64
1736.315	n/a	cue_aud_dis	2
1736.861	n/a	tag	16
1740.341	n/a	target	32
1740.914	n/a	miss	128
1742.203	n/a	cue_vis_dis	8
1742.736	n/a	tag	16
1746.216	n/a	target	32
1746.894	n/a	hit	64
1748.082	n/a	cue_aud_dis	2
1748.695	n/a	tag	16
1752.174	n/a	target	32
1752.907	n/a	miss	128
1754.089	n/a	cue_vis_dis	8
1754.655	n/a	tag	16
1758.134	n/a	target	32
1758.762	n/a	hit	64
1759.816	n/a	cue_aud_dis	2
1760.359	n/a	tag	16
1763.839	n/a	target	32
1764.4	n/a	hit	64
1765.429	n/a	cue_aud_dis	2
1765.984	n/a	tag	16
1769.461	n/a	target	32
1769.938	n/a	hit	64
1798.34	n/a	cue_vis_dis	8
1798.884	n/a	tag	16
1802.362	n/a	target	32
1803.008	n/a	hit	64
1804.267	n/a	cue_aud_dis	2
1804.842	n/a	tag	16
1808.321	n/a	target	32
1809.221	n/a	hit	64
1810.497	n/a	cue_aud_dis	2
1811.051	n/a	tag	16
1814.529	n/a	target	32
1815.168	n/a	miss	128
1816.38	n/a	cue_vis_dis	8
1816.924	n/a	tag	16
1820.405	n/a	target	32
1821.048	n/a	hit	64
1822.267	n/a	cue_aud_dis	2
1822.8	n/a	tag	16
1826.28	n/a	target	32
1827.22	n/a	hit	64
