filename	acq_time
meg/sub-001_task-crossmodal_split-01_meg.fif	2023-01-01T12:29:32.064522Z
meg/sub-001_task-crossmodal_split-02_meg.fif	2023-01-01T12:29:32.064522Z
meg/sub-001_task-crossmodal_split-03_meg.fif	2023-01-01T12:29:32.064522Z
