onset	duration	trial_type	value
543.93	n/a	cue_aud	1
544.05	n/a	tag	16
547.502	n/a	target	32
548.515	n/a	hit	64
549.634	n/a	cue_vis	4
550.211	n/a	tag	16
553.22	n/a	target	32
554.17	n/a	miss	128
555.407	n/a	cue_vis	4
556.0	n/a	tag	16
559.01	n/a	target	32
559.891	n/a	hit	64
561.114	n/a	cue_vis	4
561.708	n/a	tag	16
564.721	n/a	target	32
565.379	n/a	hit	64
566.512	n/a	cue_vis	4
567.08	n/a	tag	16
570.093	n/a	target	32
570.711	n/a	hit	64
571.926	n/a	cue_aud	1
572.533	n/a	tag	16
576.035	n/a	target	32
576.664	n/a	hit	64
577.95	n/a	cue_vis	4
578.492	n/a	tag	16
581.502	n/a	target	32
582.16	n/a	miss	128
583.397	n/a	cue_aud	1
583.946	n/a	tag	16
587.45	n/a	target	32
588.098	n/a	hit	64
589.312	n/a	cue_aud	1
589.908	n/a	tag	16
593.409	n/a	target	32
595.43	n/a	miss	128
596.465	n/a	cue_vis	4
597.039	n/a	tag	16
600.051	n/a	target	32
600.609	n/a	hit	64
601.728	n/a	cue_aud	1
602.326	n/a	tag	16
605.831	n/a	target	32
606.539	n/a	hit	64
607.718	n/a	cue_aud	1
608.285	n/a	tag	16
611.788	n/a	target	32
612.219	n/a	hit	64
613.358	n/a	cue_vis	4
613.908	n/a	tag	16
616.914	n/a	target	32
617.523	n/a	hit	64
618.54	n/a	cue_vis	4
619.112	n/a	tag	16
622.119	n/a	target	32
622.911	n/a	hit	64
623.981	n/a	cue_vis	4
624.567	n/a	tag	16
627.573	n/a	target	32
628.491	n/a	miss	128
629.743	n/a	cue_vis	4
630.358	n/a	tag	16
633.37	n/a	target	32
634.129	n/a	hit	64
635.135	n/a	cue_vis	4
635.728	n/a	tag	16
638.741	n/a	target	32
639.325	n/a	hit	64
640.586	n/a	cue_aud	1
641.186	n/a	tag	16
644.686	n/a	target	32
645.013	n/a	hit	64
646.038	n/a	cue_aud	1
646.64	n/a	tag	16
650.143	n/a	target	32
650.659	n/a	hit	64
651.862	n/a	cue_aud	1
652.43	n/a	tag	16
655.931	n/a	target	32
656.489	n/a	hit	64
657.641	n/a	cue_vis	4
658.22	n/a	tag	16
661.227	n/a	target	32
661.794	n/a	hit	64
662.861	n/a	cue_aud	1
663.424	n/a	tag	16
666.925	n/a	target	32
667.465	n/a	hit	64
668.638	n/a	cue_aud	1
669.213	n/a	tag	16
672.716	n/a	target	32
673.128	n/a	hit	64
674.166	n/a	cue_vis	4
674.754	n/a	tag	16
677.766	n/a	target	32
678.366	n/a	hit	64
679.569	n/a	cue_aud	1
680.124	n/a	tag	16
683.628	n/a	target	32
684.263	n/a	hit	64
685.444	n/a	cue_aud	1
686.002	n/a	tag	16
689.501	n/a	target	32
690.001	n/a	hit	64
691.019	n/a	cue_vis	4
691.624	n/a	tag	16
694.63	n/a	target	32
695.464	n/a	hit	64
708.297	n/a	cue_aud	1
708.911	n/a	tag	16
712.413	n/a	target	32
712.796	n/a	miss	128
713.843	n/a	cue_vis	4
714.45	n/a	tag	16
717.458	n/a	target	32
718.033	n/a	hit	64
719.04	n/a	cue_vis	4
719.652	n/a	tag	16
722.662	n/a	target	32
723.296	n/a	hit	64
724.428	n/a	cue_aud	1
725.025	n/a	tag	16
728.528	n/a	target	32
729.309	n/a	hit	64
730.56	n/a	cue_aud	1
731.151	n/a	tag	16
734.654	n/a	target	32
735.314	n/a	hit	64
736.501	n/a	cue_vis	4
737.108	n/a	tag	16
740.118	n/a	target	32
740.71	n/a	miss	128
741.868	n/a	cue_vis	4
742.397	n/a	tag	16
745.406	n/a	target	32
746.073	n/a	hit	64
747.334	n/a	cue_aud	1
747.937	n/a	tag	16
751.437	n/a	target	32
752.045	n/a	hit	64
753.076	n/a	cue_vis	4
753.643	n/a	tag	16
756.649	n/a	target	32
757.274	n/a	hit	64
758.548	n/a	cue_aud	1
759.098	n/a	tag	16
762.599	n/a	target	32
763.446	n/a	hit	64
764.48	n/a	cue_aud	1
765.057	n/a	tag	16
768.56	n/a	target	32
769.034	n/a	hit	64
770.191	n/a	cue_vis	4
770.762	n/a	tag	16
773.772	n/a	target	32
774.497	n/a	hit	64
775.542	n/a	cue_vis	4
776.135	n/a	tag	16
779.143	n/a	target	32
779.727	n/a	hit	64
780.896	n/a	cue_vis	4
781.508	n/a	tag	16
784.514	n/a	target	32
785.356	n/a	hit	64
786.359	n/a	cue_vis	4
786.961	n/a	tag	16
789.969	n/a	target	32
790.719	n/a	hit	64
791.951	n/a	cue_aud	1
792.499	n/a	tag	16
796.002	n/a	target	32
796.566	n/a	hit	64
797.822	n/a	cue_vis	4
798.374	n/a	tag	16
801.387	n/a	target	32
802.004	n/a	hit	64
803.28	n/a	cue_aud	1
803.83	n/a	tag	16
807.331	n/a	target	32
807.875	n/a	hit	64
809.173	n/a	cue_aud	1
809.705	n/a	tag	16
813.206	n/a	target	32
814.039	n/a	miss	128
815.192	n/a	cue_aud	1
815.747	n/a	tag	16
819.249	n/a	target	32
819.944	n/a	hit	64
821.027	n/a	cue_vis	4
821.622	n/a	tag	16
824.631	n/a	target	32
825.257	n/a	hit	64
826.288	n/a	cue_vis	4
826.827	n/a	tag	16
829.836	n/a	target	32
830.528	n/a	hit	64
831.682	n/a	cue_vis	4
832.279	n/a	tag	16
835.29	n/a	target	32
836.116	n/a	hit	64
837.293	n/a	cue_aud	1
837.903	n/a	tag	16
841.407	n/a	target	32
841.979	n/a	hit	64
843.21	n/a	cue_vis	4
843.779	n/a	tag	16
846.792	n/a	target	32
847.384	n/a	hit	64
848.41	n/a	cue_aud	1
848.98	n/a	tag	16
852.483	n/a	target	32
853.03	n/a	hit	64
854.23	n/a	cue_aud	1
854.771	n/a	tag	16
858.273	n/a	target	32
858.735	n/a	hit	64
876.644	n/a	cue_vis	4
877.18	n/a	tag	16
880.187	n/a	target	32
880.754	n/a	hit	64
881.806	n/a	cue_aud	1
882.382	n/a	tag	16
885.886	n/a	target	32
886.859	n/a	hit	64
888.142	n/a	cue_aud	1
888.677	n/a	tag	16
892.18	n/a	target	32
892.697	n/a	hit	64
893.876	n/a	cue_vis	4
894.468	n/a	tag	16
897.476	n/a	target	32
898.91	n/a	miss	128
900.044	n/a	cue_aud	1
900.595	n/a	tag	16
904.098	n/a	target	32
904.715	n/a	hit	64
906.0	n/a	cue_aud	1
906.554	n/a	tag	16
910.055	n/a	target	32
910.612	n/a	hit	64
911.81	n/a	cue_aud	1
912.342	n/a	tag	16
915.847	n/a	target	32
916.392	n/a	hit	64
917.529	n/a	cue_vis	4
918.135	n/a	tag	16
921.146	n/a	target	32
921.93	n/a	hit	64
923.183	n/a	cue_aud	1
923.757	n/a	tag	16
927.26	n/a	target	32
927.877	n/a	hit	64
929.038	n/a	cue_aud	1
929.632	n/a	tag	16
933.135	n/a	target	32
933.59	n/a	hit	64
934.758	n/a	cue_vis	4
935.34	n/a	tag	16
938.352	n/a	target	32
