onset	duration	trial_type	value
574.95	n/a	cue_aud	1
575.07	n/a	tag	16
578.545	n/a	target	32
580.562	n/a	miss	128
581.681	n/a	cue_vis	4
582.233	n/a	tag	16
585.242	n/a	target	32
586.041	n/a	miss	128
587.278	n/a	cue_vis	4
587.855	n/a	tag	16
590.865	n/a	target	32
592.113	n/a	hit	64
593.335	n/a	cue_vis	4
593.898	n/a	tag	16
596.909	n/a	target	32
598.135	n/a	miss	128
599.267	n/a	cue_vis	4
599.857	n/a	tag	16
602.865	n/a	target	32
604.242	n/a	hit	64
605.456	n/a	cue_aud	1
606.067	n/a	tag	16
609.513	n/a	target	32
610.37	n/a	hit	64
611.656	n/a	cue_vis	4
612.192	n/a	tag	16
615.199	n/a	target	32
616.316	n/a	hit	64
617.554	n/a	cue_aud	1
618.152	n/a	tag	16
621.599	n/a	target	32
622.697	n/a	hit	64
623.911	n/a	cue_aud	1
624.447	n/a	tag	16
627.892	n/a	target	32
629.912	n/a	miss	128
630.946	n/a	cue_vis	4
631.495	n/a	tag	16
634.507	n/a	target	32
635.467	n/a	hit	64
636.586	n/a	cue_aud	1
637.119	n/a	tag	16
640.564	n/a	target	32
641.671	n/a	miss	128
642.851	n/a	cue_aud	1
643.413	n/a	tag	16
646.86	n/a	target	32
647.468	n/a	hit	64
648.607	n/a	cue_vis	4
649.204	n/a	tag	16
652.214	n/a	target	32
652.897	n/a	hit	64
653.914	n/a	cue_vis	4
654.491	n/a	tag	16
657.501	n/a	target	32
658.102	n/a	miss	128
659.172	n/a	cue_vis	4
659.778	n/a	tag	16
662.789	n/a	target	32
663.456	n/a	miss	128
664.708	n/a	cue_vis	4
665.317	n/a	tag	16
668.327	n/a	target	32
668.969	n/a	miss	128
669.975	n/a	cue_vis	4
670.52	n/a	tag	16
673.532	n/a	target	32
674.215	n/a	hit	64
675.476	n/a	cue_aud	1
676.06	n/a	tag	16
679.503	n/a	target	32
680.471	n/a	hit	64
681.495	n/a	cue_aud	1
682.103	n/a	tag	16
685.548	n/a	target	32
686.317	n/a	miss	128
687.519	n/a	cue_aud	1
688.062	n/a	tag	16
691.507	n/a	target	32
692.414	n/a	hit	64
693.565	n/a	cue_vis	4
694.105	n/a	tag	16
697.11	n/a	target	32
698.019	n/a	hit	64
699.086	n/a	cue_aud	1
699.643	n/a	tag	16
703.088	n/a	target	32
705.108	n/a	miss	128
706.281	n/a	cue_aud	1
706.86	n/a	tag	16
710.307	n/a	target	32
710.971	n/a	hit	64
712.009	n/a	cue_vis	4
712.568	n/a	tag	16
715.575	n/a	target	32
716.468	n/a	hit	64
717.671	n/a	cue_aud	1
718.275	n/a	tag	16
721.718	n/a	target	32
722.423	n/a	miss	128
723.604	n/a	cue_aud	1
724.148	n/a	tag	16
727.594	n/a	target	32
728.294	n/a	hit	64
729.313	n/a	cue_vis	4
729.854	n/a	tag	16
732.865	n/a	target	32
733.64	n/a	miss	128
762.015	n/a	cue_aud	1
762.587	n/a	tag	16
766.032	n/a	target	32
766.952	n/a	hit	64
767.999	n/a	cue_vis	4
768.544	n/a	tag	16
771.556	n/a	target	32
772.44	n/a	hit	64
773.447	n/a	cue_vis	4
774.001	n/a	tag	16
777.01	n/a	target	32
777.636	n/a	hit	64
778.768	n/a	cue_aud	1
779.371	n/a	tag	16
